week_ending,hb,hbqf,simd_quintile,admission_type,admission_type_qf,number_admissions,average20182019,percent_variation,wk_ending_yr_month,wk_ending_month,wk_ending_year,year_quarter,total_admissions_per_month_simd,admissions_2018_19_per_month_simd,total_admissions_per_quarter_simd,admissions_2018_19_per_quarter_simd
2020-08-30,S08000019,NA,5,Emergency,NA,91,112.5,-19.1,August 2020,August,2020,2020Q3,15189,15714.5,38694,40800
2020-08-30,S08000020,NA,1,Emergency,NA,100,83,20.5,August 2020,August,2020,2020Q3,29087,31523,74629,82592
2020-08-30,S08000020,NA,2,Emergency,NA,206,191,7.9,August 2020,August,2020,2020Q3,24569,26631,63495,69821
2020-08-30,S08000020,NA,3,Emergency,NA,200,220,-9.1,August 2020,August,2020,2020Q3,20698,22249,53042,57848
2020-08-30,S08000020,NA,4,Emergency,NA,285,267.5,6.5,August 2020,August,2020,2020Q3,18067,19113,46084,49463
2020-08-30,S08000020,NA,5,Emergency,NA,201,238.5,-15.7,August 2020,August,2020,2020Q3,15189,15714.5,38694,40800
2020-08-30,S08000022,NA,1,Emergency,NA,84,83.5,0.6,August 2020,August,2020,2020Q3,29087,31523,74629,82592
2020-08-30,S08000022,NA,2,Emergency,NA,115,127.5,-9.8,August 2020,August,2020,2020Q3,24569,26631,63495,69821
2020-08-30,S08000022,NA,3,Emergency,NA,184,202,-8.9,August 2020,August,2020,2020Q3,20698,22249,53042,57848
2020-08-30,S08000022,NA,4,Emergency,NA,130,164,-20.7,August 2020,August,2020,2020Q3,18067,19113,46084,49463
2020-08-30,S08000022,NA,5,Emergency,NA,30,40,-25,August 2020,August,2020,2020Q3,15189,15714.5,38694,40800
2020-08-30,S08000024,NA,1,Emergency,NA,305,269,13.4,August 2020,August,2020,2020Q3,29087,31523,74629,82592
2020-08-30,S08000024,NA,2,Emergency,NA,477,465,2.6,August 2020,August,2020,2020Q3,24569,26631,63495,69821
2020-08-30,S08000024,NA,3,Emergency,NA,295,298,-1,August 2020,August,2020,2020Q3,20698,22249,53042,57848
2020-08-30,S08000024,NA,4,Emergency,NA,295,265,11.3,August 2020,August,2020,2020Q3,18067,19113,46084,49463
2020-08-30,S08000024,NA,5,Emergency,NA,413,392,5.4,August 2020,August,2020,2020Q3,15189,15714.5,38694,40800
2020-08-30,S08000025,NA,2,Emergency,NA,5,8.5,-41.2,August 2020,August,2020,2020Q3,24569,26631,63495,69821
2020-08-30,S08000025,NA,3,Emergency,NA,8,3.5,128.6,August 2020,August,2020,2020Q3,20698,22249,53042,57848
2020-08-30,S08000025,NA,4,Emergency,NA,25,16.5,51.5,August 2020,August,2020,2020Q3,18067,19113,46084,49463
2020-08-30,S08000026,NA,3,Emergency,NA,12,12.5,-4,August 2020,August,2020,2020Q3,20698,22249,53042,57848
2020-08-30,S08000026,NA,4,Emergency,NA,13,21,-38.1,August 2020,August,2020,2020Q3,18067,19113,46084,49463
2020-08-30,S08000028,NA,2,Emergency,NA,13,16.5,-21.2,August 2020,August,2020,2020Q3,24569,26631,63495,69821
2020-08-30,S08000028,NA,3,Emergency,NA,31,46,-32.6,August 2020,August,2020,2020Q3,20698,22249,53042,57848
2020-08-30,S08000029,NA,1,Emergency,NA,189,237,-20.3,August 2020,August,2020,2020Q3,29087,31523,74629,82592
2020-08-30,S08000029,NA,2,Emergency,NA,176,199.5,-11.8,August 2020,August,2020,2020Q3,24569,26631,63495,69821
2020-08-30,S08000029,NA,3,Emergency,NA,148,155,-4.5,August 2020,August,2020,2020Q3,20698,22249,53042,57848
2020-08-30,S08000029,NA,4,Emergency,NA,115,125,-8,August 2020,August,2020,2020Q3,18067,19113,46084,49463
2020-08-30,S08000029,NA,5,Emergency,NA,103,89,15.7,August 2020,August,2020,2020Q3,15189,15714.5,38694,40800
2020-08-30,S08000030,NA,1,Emergency,NA,209,214,-2.3,August 2020,August,2020,2020Q3,29087,31523,74629,82592
2020-08-30,S08000030,NA,2,Emergency,NA,193,208.5,-7.4,August 2020,August,2020,2020Q3,24569,26631,63495,69821
2020-08-30,S08000030,NA,3,Emergency,NA,172,196.5,-12.5,August 2020,August,2020,2020Q3,20698,22249,53042,57848
2020-08-30,S08000030,NA,4,Emergency,NA,222,230,-3.5,August 2020,August,2020,2020Q3,18067,19113,46084,49463
2020-08-30,S08000030,NA,5,Emergency,NA,138,168,-17.9,August 2020,August,2020,2020Q3,15189,15714.5,38694,40800
2020-08-30,S08000031,NA,1,Emergency,NA,1089,1156.5,-5.8,August 2020,August,2020,2020Q3,29087,31523,74629,82592
2020-08-30,S08000031,NA,2,Emergency,NA,493,572,-13.8,August 2020,August,2020,2020Q3,24569,26631,63495,69821
2020-08-30,S08000031,NA,3,Emergency,NA,369,372,-0.8,August 2020,August,2020,2020Q3,20698,22249,53042,57848
2020-08-30,S08000031,NA,4,Emergency,NA,310,328.5,-5.6,August 2020,August,2020,2020Q3,18067,19113,46084,49463
2020-08-30,S08000031,NA,5,Emergency,NA,344,344.5,-0.1,August 2020,August,2020,2020Q3,15189,15714.5,38694,40800
2020-08-30,S08000032,NA,1,Emergency,NA,460,507.5,-9.4,August 2020,August,2020,2020Q3,29087,31523,74629,82592
2020-08-30,S08000032,NA,2,Emergency,NA,363,397.5,-8.7,August 2020,August,2020,2020Q3,24569,26631,63495,69821
2020-08-30,S08000032,NA,3,Emergency,NA,237,242.5,-2.3,August 2020,August,2020,2020Q3,20698,22249,53042,57848
2020-08-30,S08000032,NA,4,Emergency,NA,177,182,-2.7,August 2020,August,2020,2020Q3,18067,19113,46084,49463
2020-08-30,S08000032,NA,5,Emergency,NA,117,134,-12.7,August 2020,August,2020,2020Q3,15189,15714.5,38694,40800
2020-08-30,S92000003,d,1,Emergency,NA,3024,3190.5,-5.2,August 2020,August,2020,2020Q3,29087,31523,74629,82592
2020-08-30,S92000003,d,2,Emergency,NA,2538,2795.5,-9.2,August 2020,August,2020,2020Q3,24569,26631,63495,69821
2020-08-30,S92000003,d,3,Emergency,NA,2112,2289.5,-7.8,August 2020,August,2020,2020Q3,20698,22249,53042,57848
2020-08-30,S92000003,d,4,Emergency,NA,1861,1976,-5.8,August 2020,August,2020,2020Q3,18067,19113,46084,49463
2020-08-30,S92000003,d,5,Emergency,NA,1562,1642.5,-4.9,August 2020,August,2020,2020Q3,15189,15714.5,38694,40800
2020-09-06,S08000015,NA,1,Emergency,NA,334,389,-14.1,September 2020,September,2020,2020Q3,23288,25790.5,74629,82592
2020-09-06,S08000015,NA,2,Emergency,NA,231,249.5,-7.4,September 2020,September,2020,2020Q3,19921,21858.5,63495,69821
2020-09-06,S08000015,NA,3,Emergency,NA,161,179,-10.1,September 2020,September,2020,2020Q3,16646,18142,53042,57848
2020-09-06,S08000015,NA,4,Emergency,NA,106,129,-17.8,September 2020,September,2020,2020Q3,14605,15617,46084,49463
2020-09-06,S08000015,NA,5,Emergency,NA,79,104.5,-24.4,September 2020,September,2020,2020Q3,12274,12995.5,38694,40800
2020-09-06,S08000016,NA,1,Emergency,NA,10,22.5,-55.6,September 2020,September,2020,2020Q3,23288,25790.5,74629,82592
2020-09-06,S08000016,NA,2,Emergency,NA,44,49,-10.2,September 2020,September,2020,2020Q3,19921,21858.5,63495,69821
2020-09-06,S08000016,NA,3,Emergency,NA,91,88,3.4,September 2020,September,2020,2020Q3,16646,18142,53042,57848
2020-09-06,S08000016,NA,4,Emergency,NA,42,51.5,-18.4,September 2020,September,2020,2020Q3,14605,15617,46084,49463
2020-09-06,S08000016,NA,5,Emergency,NA,14,11.5,21.7,September 2020,September,2020,2020Q3,12274,12995.5,38694,40800
2020-09-06,S08000017,NA,1,Emergency,NA,35,44,-20.5,September 2020,September,2020,2020Q3,23288,25790.5,74629,82592
2020-09-06,S08000017,NA,2,Emergency,NA,84,106.5,-21.1,September 2020,September,2020,2020Q3,19921,21858.5,63495,69821
2020-09-06,S08000017,NA,3,Emergency,NA,120,136,-11.8,September 2020,September,2020,2020Q3,16646,18142,53042,57848
2020-09-06,S08000017,NA,4,Emergency,NA,53,48.5,9.3,September 2020,September,2020,2020Q3,14605,15617,46084,49463
2020-09-06,S08000017,NA,5,Emergency,NA,27,22,22.7,September 2020,September,2020,2020Q3,12274,12995.5,38694,40800
2020-09-06,S08000019,NA,1,Emergency,NA,137,181,-24.3,September 2020,September,2020,2020Q3,23288,25790.5,74629,82592
2020-09-06,S08000019,NA,2,Emergency,NA,151,218.5,-30.9,September 2020,September,2020,2020Q3,19921,21858.5,63495,69821
2020-09-06,S08000019,NA,3,Emergency,NA,111,172.5,-35.7,September 2020,September,2020,2020Q3,16646,18142,53042,57848
2020-09-06,S08000019,NA,4,Emergency,NA,93,135.5,-31.4,September 2020,September,2020,2020Q3,14605,15617,46084,49463
2020-09-06,S08000019,NA,5,Emergency,NA,110,130.5,-15.7,September 2020,September,2020,2020Q3,12274,12995.5,38694,40800
2020-09-06,S08000020,NA,1,Emergency,NA,83,91,-8.8,September 2020,September,2020,2020Q3,23288,25790.5,74629,82592
2020-09-06,S08000020,NA,2,Emergency,NA,202,196.5,2.8,September 2020,September,2020,2020Q3,19921,21858.5,63495,69821
2020-09-06,S08000020,NA,3,Emergency,NA,199,206.5,-3.6,September 2020,September,2020,2020Q3,16646,18142,53042,57848
2020-09-06,S08000020,NA,4,Emergency,NA,253,258.5,-2.1,September 2020,September,2020,2020Q3,14605,15617,46084,49463
2020-09-06,S08000020,NA,5,Emergency,NA,202,225.5,-10.4,September 2020,September,2020,2020Q3,12274,12995.5,38694,40800
2020-09-06,S08000022,NA,1,Emergency,NA,90,73,23.3,September 2020,September,2020,2020Q3,23288,25790.5,74629,82592
2020-09-06,S08000022,NA,2,Emergency,NA,112,127,-11.8,September 2020,September,2020,2020Q3,19921,21858.5,63495,69821
2020-09-06,S08000022,NA,3,Emergency,NA,206,213.5,-3.5,September 2020,September,2020,2020Q3,16646,18142,53042,57848
2020-09-06,S08000022,NA,4,Emergency,NA,154,147.5,4.4,September 2020,September,2020,2020Q3,14605,15617,46084,49463
2020-09-06,S08000022,NA,5,Emergency,NA,37,36.5,1.4,September 2020,September,2020,2020Q3,12274,12995.5,38694,40800
2020-09-06,S08000024,NA,1,Emergency,NA,351,290.5,20.8,September 2020,September,2020,2020Q3,23288,25790.5,74629,82592
2020-09-06,S08000024,NA,2,Emergency,NA,460,428,7.5,September 2020,September,2020,2020Q3,19921,21858.5,63495,69821
2020-09-06,S08000024,NA,3,Emergency,NA,298,284,4.9,September 2020,September,2020,2020Q3,16646,18142,53042,57848
2020-09-06,S08000024,NA,4,Emergency,NA,288,265.5,8.5,September 2020,September,2020,2020Q3,14605,15617,46084,49463
2020-09-06,S08000024,NA,5,Emergency,NA,399,386.5,3.2,September 2020,September,2020,2020Q3,12274,12995.5,38694,40800
2020-09-06,S08000025,NA,2,Emergency,NA,8,8.5,-5.9,September 2020,September,2020,2020Q3,19921,21858.5,63495,69821
2020-09-06,S08000025,NA,3,Emergency,NA,8,7,14.3,September 2020,September,2020,2020Q3,16646,18142,53042,57848
2020-09-06,S08000025,NA,4,Emergency,NA,22,19.5,12.8,September 2020,September,2020,2020Q3,14605,15617,46084,49463
2020-09-06,S08000026,NA,3,Emergency,NA,18,10,80,September 2020,September,2020,2020Q3,16646,18142,53042,57848
2020-09-06,S08000026,NA,4,Emergency,NA,14,16,-12.5,September 2020,September,2020,2020Q3,14605,15617,46084,49463
2020-09-06,S08000028,NA,2,Emergency,NA,7,10,-30,September 2020,September,2020,2020Q3,19921,21858.5,63495,69821
2020-09-06,S08000028,NA,3,Emergency,NA,31,41.5,-25.3,September 2020,September,2020,2020Q3,16646,18142,53042,57848
2020-09-06,S08000029,NA,1,Emergency,NA,203,211,-3.8,September 2020,September,2020,2020Q3,23288,25790.5,74629,82592
2020-09-06,S08000029,NA,2,Emergency,NA,183,200,-8.5,September 2020,September,2020,2020Q3,19921,21858.5,63495,69821
2020-09-06,S08000029,NA,3,Emergency,NA,145,157,-7.6,September 2020,September,2020,2020Q3,16646,18142,53042,57848
2020-09-06,S08000029,NA,4,Emergency,NA,114,107,6.5,September 2020,September,2020,2020Q3,14605,15617,46084,49463
2020-09-06,S08000029,NA,5,Emergency,NA,99,88,12.5,September 2020,September,2020,2020Q3,12274,12995.5,38694,40800
2020-09-06,S08000030,NA,1,Emergency,NA,193,216.5,-10.9,September 2020,September,2020,2020Q3,23288,25790.5,74629,82592
2020-09-06,S08000030,NA,2,Emergency,NA,194,203.5,-4.7,September 2020,September,2020,2020Q3,19921,21858.5,63495,69821
2020-09-06,S08000030,NA,3,Emergency,NA,200,188.5,6.1,September 2020,September,2020,2020Q3,16646,18142,53042,57848
2020-09-06,S08000030,NA,4,Emergency,NA,225,237,-5.1,September 2020,September,2020,2020Q3,14605,15617,46084,49463
2020-09-06,S08000030,NA,5,Emergency,NA,146,148,-1.4,September 2020,September,2020,2020Q3,12274,12995.5,38694,40800
2020-09-06,S08000031,NA,1,Emergency,NA,1077,1164.5,-7.5,September 2020,September,2020,2020Q3,23288,25790.5,74629,82592
2020-09-06,S08000031,NA,2,Emergency,NA,489,543,-9.9,September 2020,September,2020,2020Q3,19921,21858.5,63495,69821
2020-09-06,S08000031,NA,3,Emergency,NA,310,341.5,-9.2,September 2020,September,2020,2020Q3,16646,18142,53042,57848
2020-09-06,S08000031,NA,4,Emergency,NA,279,302.5,-7.8,September 2020,September,2020,2020Q3,14605,15617,46084,49463
2020-09-06,S08000031,NA,5,Emergency,NA,307,338,-9.2,September 2020,September,2020,2020Q3,12274,12995.5,38694,40800
2020-09-06,S08000032,NA,1,Emergency,NA,442,502,-12,September 2020,September,2020,2020Q3,23288,25790.5,74629,82592
2020-09-06,S08000032,NA,2,Emergency,NA,394,400.5,-1.6,September 2020,September,2020,2020Q3,19921,21858.5,63495,69821
2020-09-06,S08000032,NA,3,Emergency,NA,220,240,-8.3,September 2020,September,2020,2020Q3,16646,18142,53042,57848
2020-09-06,S08000032,NA,4,Emergency,NA,163,179,-8.9,September 2020,September,2020,2020Q3,14605,15617,46084,49463
2020-09-06,S08000032,NA,5,Emergency,NA,120,120,0,September 2020,September,2020,2020Q3,12274,12995.5,38694,40800
2020-09-06,S92000003,d,1,Emergency,NA,2955,3185,-7.2,September 2020,September,2020,2020Q3,23288,25790.5,74629,82592
2020-09-06,S92000003,d,2,Emergency,NA,2562,2742.5,-6.6,September 2020,September,2020,2020Q3,19921,21858.5,63495,69821
2020-09-06,S92000003,d,3,Emergency,NA,2118,2265,-6.5,September 2020,September,2020,2020Q3,16646,18142,53042,57848
2020-09-06,S92000003,d,4,Emergency,NA,1806,1899,-4.9,September 2020,September,2020,2020Q3,14605,15617,46084,49463
2020-09-06,S92000003,d,5,Emergency,NA,1541,1611.5,-4.4,September 2020,September,2020,2020Q3,12274,12995.5,38694,40800
2020-09-13,S08000015,NA,1,Emergency,NA,380,362,5,September 2020,September,2020,2020Q3,23288,25790.5,74629,82592
2020-09-13,S08000015,NA,2,Emergency,NA,229,241,-5,September 2020,September,2020,2020Q3,19921,21858.5,63495,69821
2020-09-13,S08000015,NA,3,Emergency,NA,143,169,-15.4,September 2020,September,2020,2020Q3,16646,18142,53042,57848
2020-09-13,S08000015,NA,4,Emergency,NA,114,113,0.9,September 2020,September,2020,2020Q3,14605,15617,46084,49463
2020-09-13,S08000015,NA,5,Emergency,NA,69,101,-31.7,September 2020,September,2020,2020Q3,12274,12995.5,38694,40800
2020-09-13,S08000016,NA,1,Emergency,NA,12,23,-47.8,September 2020,September,2020,2020Q3,23288,25790.5,74629,82592
2020-09-13,S08000016,NA,2,Emergency,NA,39,43,-9.3,September 2020,September,2020,2020Q3,19921,21858.5,63495,69821
2020-09-13,S08000016,NA,3,Emergency,NA,80,86,-7,September 2020,September,2020,2020Q3,16646,18142,53042,57848
2020-09-13,S08000016,NA,4,Emergency,NA,34,55,-38.2,September 2020,September,2020,2020Q3,14605,15617,46084,49463
2020-09-13,S08000016,NA,5,Emergency,NA,15,11,36.4,September 2020,September,2020,2020Q3,12274,12995.5,38694,40800
2020-09-13,S08000017,NA,1,Emergency,NA,40,43.5,-8,September 2020,September,2020,2020Q3,23288,25790.5,74629,82592
2020-09-13,S08000017,NA,2,Emergency,NA,89,98,-9.2,September 2020,September,2020,2020Q3,19921,21858.5,63495,69821
2020-09-13,S08000017,NA,3,Emergency,NA,136,124.5,9.2,September 2020,September,2020,2020Q3,16646,18142,53042,57848
2020-09-13,S08000017,NA,4,Emergency,NA,40,48.5,-17.5,September 2020,September,2020,2020Q3,14605,15617,46084,49463
2020-09-13,S08000017,NA,5,Emergency,NA,17,27,-37,September 2020,September,2020,2020Q3,12274,12995.5,38694,40800
2020-09-13,S08000019,NA,1,Emergency,NA,120,204,-41.2,September 2020,September,2020,2020Q3,23288,25790.5,74629,82592
2020-09-13,S08000019,NA,2,Emergency,NA,167,210,-20.5,September 2020,September,2020,2020Q3,19921,21858.5,63495,69821
2020-09-13,S08000019,NA,3,Emergency,NA,118,168,-29.8,September 2020,September,2020,2020Q3,16646,18142,53042,57848
2020-09-13,S08000019,NA,4,Emergency,NA,77,152,-49.3,September 2020,September,2020,2020Q3,14605,15617,46084,49463
2020-09-13,S08000019,NA,5,Emergency,NA,96,125.5,-23.5,September 2020,September,2020,2020Q3,12274,12995.5,38694,40800
2020-09-13,S08000020,NA,1,Emergency,NA,88,92.5,-4.9,September 2020,September,2020,2020Q3,23288,25790.5,74629,82592
2020-09-13,S08000020,NA,2,Emergency,NA,156,210,-25.7,September 2020,September,2020,2020Q3,19921,21858.5,63495,69821
2020-09-13,S08000020,NA,3,Emergency,NA,219,213.5,2.6,September 2020,September,2020,2020Q3,16646,18142,53042,57848
2020-09-13,S08000020,NA,4,Emergency,NA,260,253.5,2.6,September 2020,September,2020,2020Q3,14605,15617,46084,49463
2020-09-13,S08000020,NA,5,Emergency,NA,212,228.5,-7.2,September 2020,September,2020,2020Q3,12274,12995.5,38694,40800
2020-09-13,S08000022,NA,1,Emergency,NA,76,83,-8.4,September 2020,September,2020,2020Q3,23288,25790.5,74629,82592
2020-09-13,S08000022,NA,2,Emergency,NA,121,129,-6.2,September 2020,September,2020,2020Q3,19921,21858.5,63495,69821
2020-09-13,S08000022,NA,3,Emergency,NA,170,192,-11.5,September 2020,September,2020,2020Q3,16646,18142,53042,57848
2020-09-13,S08000022,NA,4,Emergency,NA,164,138,18.8,September 2020,September,2020,2020Q3,14605,15617,46084,49463
2020-09-13,S08000022,NA,5,Emergency,NA,33,34.5,-4.3,September 2020,September,2020,2020Q3,12274,12995.5,38694,40800
2020-09-13,S08000024,NA,1,Emergency,NA,324,300,8,September 2020,September,2020,2020Q3,23288,25790.5,74629,82592
2020-09-13,S08000024,NA,2,Emergency,NA,497,438,13.5,September 2020,September,2020,2020Q3,19921,21858.5,63495,69821
2020-09-13,S08000024,NA,3,Emergency,NA,317,286.5,10.6,September 2020,September,2020,2020Q3,16646,18142,53042,57848
2020-09-13,S08000024,NA,4,Emergency,NA,281,264,6.4,September 2020,September,2020,2020Q3,14605,15617,46084,49463
2020-09-13,S08000024,NA,5,Emergency,NA,415,390,6.4,September 2020,September,2020,2020Q3,12274,12995.5,38694,40800
2020-09-13,S08000025,NA,2,Emergency,NA,7,2.5,180,September 2020,September,2020,2020Q3,19921,21858.5,63495,69821
2020-09-13,S08000025,NA,3,Emergency,NA,7,8.5,-17.6,September 2020,September,2020,2020Q3,16646,18142,53042,57848
2020-09-13,S08000025,NA,4,Emergency,NA,22,19.5,12.8,September 2020,September,2020,2020Q3,14605,15617,46084,49463
2020-09-13,S08000026,NA,2,Emergency,NA,5,4,25,September 2020,September,2020,2020Q3,19921,21858.5,63495,69821
2020-09-13,S08000026,NA,3,Emergency,NA,15,11,36.4,September 2020,September,2020,2020Q3,16646,18142,53042,57848
2020-09-13,S08000026,NA,4,Emergency,NA,16,17.5,-8.6,September 2020,September,2020,2020Q3,14605,15617,46084,49463
2020-09-13,S08000028,NA,2,Emergency,NA,9,11.5,-21.7,September 2020,September,2020,2020Q3,19921,21858.5,63495,69821
2020-09-13,S08000028,NA,3,Emergency,NA,32,48.5,-34,September 2020,September,2020,2020Q3,16646,18142,53042,57848
2020-09-13,S08000029,NA,1,Emergency,NA,199,245.5,-18.9,September 2020,September,2020,2020Q3,23288,25790.5,74629,82592
2020-09-13,S08000029,NA,2,Emergency,NA,199,193.5,2.8,September 2020,September,2020,2020Q3,19921,21858.5,63495,69821
2020-09-13,S08000029,NA,3,Emergency,NA,144,152,-5.3,September 2020,September,2020,2020Q3,16646,18142,53042,57848
2020-09-13,S08000029,NA,4,Emergency,NA,116,120,-3.3,September 2020,September,2020,2020Q3,14605,15617,46084,49463
2020-09-13,S08000029,NA,5,Emergency,NA,75,90,-16.7,September 2020,September,2020,2020Q3,12274,12995.5,38694,40800
2020-09-13,S08000030,NA,1,Emergency,NA,217,221.5,-2,September 2020,September,2020,2020Q3,23288,25790.5,74629,82592
2020-09-13,S08000030,NA,2,Emergency,NA,189,183,3.3,September 2020,September,2020,2020Q3,19921,21858.5,63495,69821
2020-09-13,S08000030,NA,3,Emergency,NA,185,191,-3.1,September 2020,September,2020,2020Q3,16646,18142,53042,57848
2020-09-13,S08000030,NA,4,Emergency,NA,229,229,0,September 2020,September,2020,2020Q3,14605,15617,46084,49463
2020-09-13,S08000030,NA,5,Emergency,NA,153,141,8.5,September 2020,September,2020,2020Q3,12274,12995.5,38694,40800
2020-09-13,S08000031,NA,1,Emergency,NA,1083,1153.5,-6.1,September 2020,September,2020,2020Q3,23288,25790.5,74629,82592
2020-09-13,S08000031,NA,2,Emergency,NA,481,537.5,-10.5,September 2020,September,2020,2020Q3,19921,21858.5,63495,69821
2020-09-13,S08000031,NA,3,Emergency,NA,336,344.5,-2.5,September 2020,September,2020,2020Q3,16646,18142,53042,57848
2020-09-13,S08000031,NA,4,Emergency,NA,270,313.5,-13.9,September 2020,September,2020,2020Q3,14605,15617,46084,49463
2020-09-13,S08000031,NA,5,Emergency,NA,321,347.5,-7.6,September 2020,September,2020,2020Q3,12274,12995.5,38694,40800
2020-09-13,S08000032,NA,1,Emergency,NA,468,529.5,-11.6,September 2020,September,2020,2020Q3,23288,25790.5,74629,82592
2020-09-13,S08000032,NA,2,Emergency,NA,408,417.5,-2.3,September 2020,September,2020,2020Q3,19921,21858.5,63495,69821
2020-09-13,S08000032,NA,3,Emergency,NA,220,223.5,-1.6,September 2020,September,2020,2020Q3,16646,18142,53042,57848
2020-09-13,S08000032,NA,4,Emergency,NA,174,173.5,0.3,September 2020,September,2020,2020Q3,14605,15617,46084,49463
2020-09-13,S08000032,NA,5,Emergency,NA,136,122.5,11,September 2020,September,2020,2020Q3,12274,12995.5,38694,40800
2020-09-13,S92000003,d,1,Emergency,NA,3007,3259,-7.7,September 2020,September,2020,2020Q3,23288,25790.5,74629,82592
2020-09-13,S92000003,d,2,Emergency,NA,2596,2718.5,-4.5,September 2020,September,2020,2020Q3,19921,21858.5,63495,69821
2020-09-13,S92000003,d,3,Emergency,NA,2122,2218.5,-4.3,September 2020,September,2020,2020Q3,16646,18142,53042,57848
2020-09-13,S92000003,d,4,Emergency,NA,1798,1897,-5.2,September 2020,September,2020,2020Q3,14605,15617,46084,49463
2020-09-13,S92000003,d,5,Emergency,NA,1542,1619,-4.8,September 2020,September,2020,2020Q3,12274,12995.5,38694,40800
2020-09-20,S08000015,NA,1,Emergency,NA,307,389,-21.1,September 2020,September,2020,2020Q3,23288,25790.5,74629,82592
2020-09-20,S08000015,NA,2,Emergency,NA,229,235,-2.6,September 2020,September,2020,2020Q3,19921,21858.5,63495,69821
2020-09-20,S08000015,NA,3,Emergency,NA,161,166,-3,September 2020,September,2020,2020Q3,16646,18142,53042,57848
2020-09-20,S08000015,NA,4,Emergency,NA,105,121.5,-13.6,September 2020,September,2020,2020Q3,14605,15617,46084,49463
2020-09-20,S08000015,NA,5,Emergency,NA,93,87,6.9,September 2020,September,2020,2020Q3,12274,12995.5,38694,40800
2020-09-20,S08000016,NA,1,Emergency,NA,15,22,-31.8,September 2020,September,2020,2020Q3,23288,25790.5,74629,82592
